,REGIONID,PRODUCT,YEARWEEK,QTY,REGIONID,PRODUCT,YEARWEEK,QTY
52793,A01,PRODUCT2,201443,476,,,,
52794,A01,PRODUCT6,201443,70,,,,
52795,A01,PRODUCT58,201443,10304,,,,
52796,A01,PRODUCT63,201443,29781,,,,
52797,A01,PRODUCT15,201443,3575,,,,
52798,A01,PRODUCT4,201443,12703,,,,
52799,A01,PRODUCT16,201443,843,,,,
52800,A01,PRODUCT59,201443,630467,,,,
52801,A01,PRODUCT34,201443,88059,,,,
52802,A01,PRODUCT7,201443,2533,,,,
52803,A01,PRODUCT75,201443,32300,,,,
52804,A01,PRODUCT8,201443,125,,,,
52805,A01,PRODUCT19,201443,2022,,,,
52806,A01,PRODUCT20,201443,30,,,,
52807,A01,PRODUCT47,201443,4691,,,,
52808,A01,PRODUCT60,201443,0,,,,
52809,A01,PRODUCT56,201443,4027,,,,
52810,A01,PRODUCT57,201443,7136,,,,
52811,A01,PRODUCT12,201443,111227,,,,
52812,A01,PRODUCT1,201443,6270,,,,
52813,A01,PRODUCT33,201443,8082,,,,
52814,A01,PRODUCT14,201443,8647,,,,
52815,A01,PRODUCT62,201443,5278,,,,
52963,,,,,A20,PRODUCT58,201441,185
52964,,,,,A20,PRODUCT59,201441,40197
52965,,,,,A20,PRODUCT34,201441,3159
53085,A01,PRODUCT2,201533,20109,,,,
53086,A01,PRODUCT6,201533,638,,,,
53087,A01,PRODUCT58,201533,9972,,,,
53088,A01,PRODUCT63,201533,55736,,,,
53089,A01,PRODUCT15,201533,4886,,,,
53090,A01,PRODUCT4,201533,18061,,,,
53091,A01,PRODUCT16,201533,1134,,,,
53092,A01,PRODUCT59,201533,679332,,,,
53093,A01,PRODUCT34,201533,75192,,,,
53094,A01,PRODUCT7,201533,1245,,,,
53095,A01,PRODUCT75,201533,32589,,,,
53096,A01,PRODUCT8,201533,237,,,,
53097,A01,PRODUCT19,201533,4195,,,,
53098,A01,PRODUCT20,201533,48,,,,
53099,A01,PRODUCT47,201533,7096,,,,
53100,A01,PRODUCT60,201533,-1,,,,
53101,A01,PRODUCT56,201533,5561,,,,
53102,A01,PRODUCT57,201533,6477,,,,
53103,A01,PRODUCT12,201533,150105,,,,
53104,A01,PRODUCT1,201533,4714,,,,
53105,A01,PRODUCT33,201533,7266,,,,
53106,A01,PRODUCT14,201533,13769,,,,
53107,A01,PRODUCT62,201533,10969,,,,
53165,,,,,A20,PRODUCT58,201535,31
53699,,,,,A20,PRODUCT58,201427,216
53700,,,,,A20,PRODUCT59,201427,30084
53701,,,,,A20,PRODUCT34,201427,1026
54614,,,,,A20,PRODUCT58,201451,261
54615,,,,,A20,PRODUCT59,201451,99194
54616,,,,,A20,PRODUCT34,201451,7830
54702,A01,PRODUCT59,201442,594911,,,,
54703,A01,PRODUCT34,201442,84499,,,,
54704,A01,PRODUCT7,201442,1337,,,,
54705,A01,PRODUCT75,201442,33117,,,,
54706,A01,PRODUCT8,201442,137,,,,
54707,A01,PRODUCT19,201442,2240,,,,
54708,A01,PRODUCT20,201442,3,,,,
54709,A01,PRODUCT47,201442,7057,,,,
54710,A01,PRODUCT60,201442,-1,,,,
54711,A01,PRODUCT56,201442,4849,,,,
54712,A01,PRODUCT57,201442,7361,,,,
54713,A01,PRODUCT12,201442,112298,,,,
54714,A01,PRODUCT1,201442,5676,,,,
54715,A01,PRODUCT33,201442,8082,,,,
54716,A01,PRODUCT14,201442,9785,,,,
54717,A01,PRODUCT62,201442,6051,,,,
55066,,,,,A20,PRODUCT59,201535,101701
55067,,,,,A20,PRODUCT34,201535,3711
55272,,,,,A20,PRODUCT58,201510,148
55273,,,,,A20,PRODUCT59,201510,69553
55274,,,,,A20,PRODUCT34,201510,3666
55275,,,,,A20,PRODUCT59,201502,53048
55276,,,,,A20,PRODUCT34,201502,3578
56331,,,,,A20,PRODUCT58,201448,225
56332,,,,,A20,PRODUCT59,201448,75924
56333,,,,,A20,PRODUCT34,201448,6102
56633,A01,PRODUCT2,201431,419,,,,
56634,A01,PRODUCT6,201431,0,,,,
56635,A01,PRODUCT58,201431,12235,,,,
56636,A01,PRODUCT63,201431,43547,,,,
56637,A01,PRODUCT15,201431,4381,,,,
56638,A01,PRODUCT4,201431,14911,,,,
56639,A01,PRODUCT16,201431,1018,,,,
56640,A01,PRODUCT59,201431,519938,,,,
56641,A01,PRODUCT34,201431,96530,,,,
56642,A01,PRODUCT7,201431,1449,,,,
56643,A01,PRODUCT75,201431,35098,,,,
56644,A01,PRODUCT8,201431,238,,,,
56645,A01,PRODUCT19,201431,4001,,,,
56646,A01,PRODUCT20,201431,40,,,,
56647,A01,PRODUCT47,201431,5426,,,,
56648,A01,PRODUCT60,201431,-4,,,,
56649,A01,PRODUCT56,201431,4573,,,,
56650,A01,PRODUCT57,201431,7934,,,,
56651,A01,PRODUCT12,201431,122777,,,,
56652,A01,PRODUCT1,201431,8149,,,,
56653,A01,PRODUCT33,201431,7026,,,,
56654,A01,PRODUCT14,201431,10063,,,,
56655,A01,PRODUCT62,201431,6862,,,,
56794,A01,PRODUCT2,201449,793,,,,
56795,A01,PRODUCT6,201449,30,,,,
56796,A01,PRODUCT58,201449,18008,,,,
56797,A01,PRODUCT63,201449,129677,,,,
56798,A01,PRODUCT15,201449,9339,,,,
56799,A01,PRODUCT4,201449,49926,,,,
56800,A01,PRODUCT16,201449,1956,,,,
56801,A01,PRODUCT59,201449,723810,,,,
56802,A01,PRODUCT34,201449,183826,,,,
56803,A01,PRODUCT7,201449,1039,,,,
56804,A01,PRODUCT75,201449,47800,,,,
56805,A01,PRODUCT8,201449,143,,,,
56806,A01,PRODUCT19,201449,2231,,,,
56807,A01,PRODUCT20,201449,21,,,,
56808,A01,PRODUCT47,201449,28679,,,,
56809,A01,PRODUCT60,201449,0,,,,
56810,A01,PRODUCT56,201449,5242,,,,
56811,A01,PRODUCT57,201449,6735,,,,
56812,A01,PRODUCT12,201449,455488,,,,
56813,A01,PRODUCT1,201449,13068,,,,
56814,A01,PRODUCT33,201449,21373,,,,
56815,A01,PRODUCT14,201449,27594,,,,
56816,A01,PRODUCT62,201449,12845,,,,
57071,,,,,A20,PRODUCT58,201509,108
57072,,,,,A20,PRODUCT59,201509,64632
57073,,,,,A20,PRODUCT34,201509,3543
57681,,,,,A20,PRODUCT58,201445,193
57682,,,,,A20,PRODUCT59,201445,47112
57683,,,,,A20,PRODUCT34,201445,3510
58707,A01,PRODUCT2,201440,330,,,,
58708,A01,PRODUCT6,201440,0,,,,
58741,A01,PRODUCT2,201438,308,,,,
58742,A01,PRODUCT6,201438,0,,,,
58743,A01,PRODUCT58,201438,10611,,,,
58744,A01,PRODUCT63,201438,34787,,,,
58745,A01,PRODUCT15,201438,5168,,,,
58746,A01,PRODUCT4,201438,18037,,,,
58747,A01,PRODUCT16,201438,1168,,,,
58748,A01,PRODUCT59,201438,473356,,,,
58749,A01,PRODUCT34,201438,86327,,,,
58750,A01,PRODUCT7,201438,1197,,,,
58751,A01,PRODUCT75,201438,33366,,,,
58752,A01,PRODUCT8,201438,252,,,,
58753,A01,PRODUCT19,201438,3600,,,,
58754,A01,PRODUCT20,201438,38,,,,
58755,A01,PRODUCT47,201438,4984,,,,
58756,A01,PRODUCT60,201438,1,,,,
58757,A01,PRODUCT56,201438,4690,,,,
58758,A01,PRODUCT57,201438,7214,,,,
58759,A01,PRODUCT12,201438,124227,,,,
58760,A01,PRODUCT1,201438,9639,,,,
58761,A01,PRODUCT33,201438,7079,,,,
58762,A01,PRODUCT14,201438,9144,,,,
58763,A01,PRODUCT62,201438,6126,,,,
59400,A01,PRODUCT2,201446,233,,,,
59401,A01,PRODUCT6,201446,31,,,,
59402,A01,PRODUCT58,201446,18903,,,,
59403,A01,PRODUCT63,201446,40137,,,,
59404,A01,PRODUCT15,201446,5013,,,,
59405,A01,PRODUCT4,201446,16729,,,,
59406,A01,PRODUCT16,201446,1035,,,,
59407,A01,PRODUCT59,201446,571373,,,,
59408,A01,PRODUCT34,201446,70759,,,,
59409,A01,PRODUCT7,201446,877,,,,
59410,A01,PRODUCT75,201446,25127,,,,
59411,A01,PRODUCT8,201446,109,,,,
59412,A01,PRODUCT19,201446,1936,,,,
59413,A01,PRODUCT20,201446,50,,,,
59414,A01,PRODUCT47,201446,21439,,,,
59415,A01,PRODUCT60,201446,-1,,,,
59416,A01,PRODUCT56,201446,4559,,,,
59417,A01,PRODUCT57,201446,7821,,,,
59418,A01,PRODUCT12,201446,131289,,,,
59419,A01,PRODUCT1,201446,7667,,,,
59420,A01,PRODUCT33,201446,17806,,,,
59421,A01,PRODUCT14,201446,23362,,,,
59422,A01,PRODUCT62,201446,12781,,,,
59446,A01,PRODUCT58,201440,9723,,,,
59447,A01,PRODUCT63,201440,37127,,,,
59448,A01,PRODUCT15,201440,4398,,,,
59449,A01,PRODUCT4,201440,14394,,,,
59450,A01,PRODUCT16,201440,1363,,,,
59451,A01,PRODUCT59,201440,476714,,,,
59452,A01,PRODUCT34,201440,82360,,,,
59627,,,,,A20,PRODUCT58,201434,235
59628,,,,,A20,PRODUCT59,201434,34742
59629,,,,,A20,PRODUCT34,201434,1914
59726,,,,,A20,PRODUCT58,201439,198
59727,,,,,A20,PRODUCT59,201439,38135
59728,,,,,A20,PRODUCT34,201439,2640
59794,,,,,A20,PRODUCT58,201442,215
59795,,,,,A20,PRODUCT59,201442,42360
59796,,,,,A20,PRODUCT34,201442,3333
59902,,,,,A20,PRODUCT58,201443,177
59903,,,,,A20,PRODUCT59,201443,41997
59904,,,,,A20,PRODUCT34,201443,5148
59953,,,,,A20,PRODUCT58,201601,72
59954,,,,,A20,PRODUCT59,201601,116085
59955,,,,,A20,PRODUCT34,201601,5066
60281,A01,PRODUCT58,201540,13432,,,,
60282,A01,PRODUCT63,201540,40589,,,,
60283,A01,PRODUCT15,201540,4942,,,,
60284,A01,PRODUCT4,201540,18175,,,,
60285,A01,PRODUCT16,201540,1485,,,,
60286,A01,PRODUCT59,201540,647135,,,,
60287,A01,PRODUCT34,201540,65614,,,,
60288,A01,PRODUCT7,201540,2771,,,,
60289,A01,PRODUCT75,201540,41317,,,,
60290,A01,PRODUCT8,201540,215,,,,
60291,A01,PRODUCT19,201540,4987,,,,
60292,A01,PRODUCT20,201540,111,,,,
60293,A01,PRODUCT47,201540,6537,,,,
60294,A01,PRODUCT60,201540,0,,,,
60295,A01,PRODUCT56,201540,5015,,,,
60296,A01,PRODUCT57,201540,5988,,,,
60297,A01,PRODUCT12,201540,139629,,,,
60298,A01,PRODUCT1,201540,4760,,,,
60299,A01,PRODUCT33,201540,7798,,,,
60300,A01,PRODUCT14,201540,12760,,,,
60301,A01,PRODUCT62,201540,8842,,,,
60426,,,,,A20,PRODUCT58,201525,91
60450,A01,PRODUCT2,201623,37449,,,,
60451,A01,PRODUCT6,201623,174,,,,
60452,A01,PRODUCT58,201623,65547,,,,
60453,A01,PRODUCT63,201623,40258,,,,
60454,A01,PRODUCT15,201623,4050,,,,
60455,A01,PRODUCT4,201623,23208,,,,
60456,A01,PRODUCT16,201623,1263,,,,
60457,A01,PRODUCT59,201623,768124,,,,
60458,A01,PRODUCT34,201623,100791,,,,
60459,A01,PRODUCT7,201623,2632,,,,
60460,A01,PRODUCT75,201623,27044,,,,
60461,A01,PRODUCT8,201623,74,,,,
60462,A01,PRODUCT19,201623,4666,,,,
60463,A01,PRODUCT20,201623,55,,,,
60464,A01,PRODUCT47,201623,12408,,,,
60465,A01,PRODUCT60,201623,1,,,,
60466,A01,PRODUCT56,201623,6482,,,,
60467,A01,PRODUCT57,201623,5554,,,,
60468,A01,PRODUCT12,201623,161983,,,,
60469,A01,PRODUCT1,201623,1639,,,,
60470,A01,PRODUCT33,201623,11322,,,,
60471,A01,PRODUCT14,201623,19811,,,,
60472,A01,PRODUCT62,201623,12768,,,,
61012,A01,PRODUCT2,201546,27308,,,,
61013,A01,PRODUCT6,201546,-6,,,,
61014,A01,PRODUCT58,201546,13016,,,,
61015,A01,PRODUCT63,201546,33007,,,,
61016,A01,PRODUCT15,201546,3899,,,,
61017,A01,PRODUCT4,201546,21773,,,,
61018,A01,PRODUCT16,201546,1971,,,,
61019,A01,PRODUCT59,201546,644949,,,,
61020,A01,PRODUCT34,201546,69273,,,,
61021,A01,PRODUCT7,201546,877,,,,
61022,A01,PRODUCT75,201546,35392,,,,
61023,A01,PRODUCT8,201546,74,,,,
61024,A01,PRODUCT19,201546,3235,,,,
61025,A01,PRODUCT20,201546,50,,,,
61026,A01,PRODUCT47,201546,23063,,,,
61027,A01,PRODUCT60,201546,0,,,,
61028,A01,PRODUCT56,201546,6581,,,,
61029,A01,PRODUCT57,201546,6107,,,,
61030,A01,PRODUCT12,201546,184242,,,,
61031,A01,PRODUCT1,201546,6310,,,,
61032,A01,PRODUCT33,201546,16652,,,,
61033,A01,PRODUCT14,201546,32530,,,,
61034,A01,PRODUCT62,201546,22416,,,,
61095,,,,,A20,PRODUCT58,201548,80
61096,,,,,A20,PRODUCT59,201548,151851
61097,,,,,A20,PRODUCT34,201548,6903
61162,,,,,A20,PRODUCT59,201525,95545
61163,,,,,A20,PRODUCT34,201525,4436
61165,A01,PRODUCT2,201528,21223,,,,
61166,A01,PRODUCT6,201528,109,,,,
61167,A01,PRODUCT58,201528,7525,,,,
61168,A01,PRODUCT63,201528,40381,,,,
61169,A01,PRODUCT15,201528,3584,,,,
61170,A01,PRODUCT4,201528,19646,,,,
61171,A01,PRODUCT16,201528,1262,,,,
61172,A01,PRODUCT59,201528,587529,,,,
61173,A01,PRODUCT34,201528,76899,,,,
61174,A01,PRODUCT7,201528,1582,,,,
61175,A01,PRODUCT75,201528,22311,,,,
61176,A01,PRODUCT8,201528,145,,,,
61177,A01,PRODUCT19,201528,3006,,,,
61178,A01,PRODUCT20,201528,13,,,,
61179,A01,PRODUCT47,201528,23941,,,,
61180,A01,PRODUCT60,201528,0,,,,
61181,A01,PRODUCT56,201528,8363,,,,
61182,A01,PRODUCT57,201528,6419,,,,
61183,A01,PRODUCT12,201528,142598,,,,
61184,A01,PRODUCT1,201528,6981,,,,
61185,A01,PRODUCT33,201528,17646,,,,
61186,A01,PRODUCT14,201528,30723,,,,
61187,A01,PRODUCT62,201528,19359,,,,
61461,,,,,A20,PRODUCT58,201619,264
61462,,,,,A20,PRODUCT59,201619,123492
61463,,,,,A20,PRODUCT34,201619,3127
61538,,,,,A20,PRODUCT58,201547,39
61539,,,,,A20,PRODUCT59,201547,120821
61540,,,,,A20,PRODUCT34,201547,5847
61546,A01,PRODUCT2,201550,38611,,,,
61547,A01,PRODUCT6,201550,12,,,,
61548,A01,PRODUCT58,201550,32500,,,,
61549,A01,PRODUCT63,201550,62188,,,,
61550,A01,PRODUCT15,201550,6771,,,,
61551,A01,PRODUCT4,201550,36527,,,,
61552,A01,PRODUCT16,201550,2346,,,,
61553,A01,PRODUCT59,201550,752613,,,,
61554,A01,PRODUCT34,201550,156667,,,,
61555,A01,PRODUCT7,201550,1911,,,,
61556,A01,PRODUCT75,201550,37016,,,,
61557,A01,PRODUCT8,201550,446,,,,
61558,A01,PRODUCT19,201550,3133,,,,
61559,A01,PRODUCT20,201550,95,,,,
61560,A01,PRODUCT47,201550,9388,,,,
61561,A01,PRODUCT60,201550,0,,,,
61562,A01,PRODUCT56,201550,6408,,,,
61563,A01,PRODUCT57,201550,6059,,,,
61564,A01,PRODUCT12,201550,294579,,,,
61565,A01,PRODUCT1,201550,10117,,,,
61566,A01,PRODUCT33,201550,9347,,,,
61567,A01,PRODUCT14,201550,19492,,,,
61568,A01,PRODUCT62,201550,14795,,,,
62020,A01,PRODUCT2,201604,24662,,,,
62021,A01,PRODUCT6,201604,26,,,,
62022,A01,PRODUCT58,201604,30046,,,,
62023,A01,PRODUCT63,201604,43430,,,,
62024,A01,PRODUCT15,201604,4161,,,,
62384,,,,,A20,PRODUCT58,201532,60
62385,,,,,A20,PRODUCT59,201532,106233
62386,,,,,A20,PRODUCT34,201532,4278
62826,A01,PRODUCT2,201620,42899,,,,
62827,A01,PRODUCT6,201620,117,,,,
62828,A01,PRODUCT58,201620,23531,,,,
62829,A01,PRODUCT63,201620,37743,,,,
62830,A01,PRODUCT15,201620,3703,,,,
62831,A01,PRODUCT4,201620,17198,,,,
62832,A01,PRODUCT16,201620,1367,,,,
62833,A01,PRODUCT59,201620,695859,,,,
62834,A01,PRODUCT34,201620,89623,,,,
62835,A01,PRODUCT7,201620,3097,,,,
62836,A01,PRODUCT75,201620,28755,,,,
62837,A01,PRODUCT8,201620,166,,,,
62838,A01,PRODUCT19,201620,4832,,,,
62839,A01,PRODUCT20,201620,55,,,,
62840,A01,PRODUCT47,201620,10417,,,,
62841,A01,PRODUCT60,201620,1,,,,
62842,A01,PRODUCT56,201620,6266,,,,
62843,A01,PRODUCT57,201620,5281,,,,
62844,A01,PRODUCT12,201620,160913,,,,
62845,A01,PRODUCT1,201620,2195,,,,
62846,A01,PRODUCT33,201620,9853,,,,
62847,A01,PRODUCT14,201620,16846,,,,
62848,A01,PRODUCT62,201620,11440,,,,
62887,A01,PRODUCT2,201553,29701,,,,
62888,A01,PRODUCT6,201553,36,,,,
62889,A01,PRODUCT58,201553,42181,,,,
62890,A01,PRODUCT63,201553,60731,,,,
62891,A01,PRODUCT15,201553,5409,,,,
62892,A01,PRODUCT4,201553,22298,,,,
62893,A01,PRODUCT16,201553,1061,,,,
62894,A01,PRODUCT59,201553,757241,,,,
62895,A01,PRODUCT34,201553,188809,,,,
62896,A01,PRODUCT7,201553,2864,,,,
62897,A01,PRODUCT75,201553,19364,,,,
62898,A01,PRODUCT8,201553,128,,,,
62899,A01,PRODUCT19,201553,2716,,,,
62900,A01,PRODUCT20,201553,114,,,,
62901,A01,PRODUCT47,201553,10082,,,,
62902,A01,PRODUCT60,201553,1,,,,
62903,A01,PRODUCT56,201553,6091,,,,
62904,A01,PRODUCT57,201553,6243,,,,
62905,A01,PRODUCT12,201553,232523,,,,
62906,A01,PRODUCT1,201553,6333,,,,
62907,A01,PRODUCT33,201553,14573,,,,
62908,A01,PRODUCT14,201553,24082,,,,
62909,A01,PRODUCT62,201553,17001,,,,
63442,A01,PRODUCT2,201622,42732,,,,
63443,A01,PRODUCT6,201622,311,,,,
63444,A01,PRODUCT58,201622,28695,,,,
63445,A01,PRODUCT63,201622,42620,,,,
63446,A01,PRODUCT15,201622,5149,,,,
63447,A01,PRODUCT4,201622,24686,,,,
63448,A01,PRODUCT16,201622,1784,,,,
63449,A01,PRODUCT59,201622,817878,,,,
63450,A01,PRODUCT34,201622,88141,,,,
63451,A01,PRODUCT7,201622,3028,,,,
63452,A01,PRODUCT75,201622,24318,,,,
63453,A01,PRODUCT8,201622,160,,,,
63724,,,,,A20,PRODUCT58,201542,27
63725,,,,,A20,PRODUCT59,201542,122510
63726,,,,,A20,PRODUCT34,201542,3520
63789,,,,,A20,PRODUCT58,201625,233
63790,,,,,A20,PRODUCT59,201625,115168
63791,,,,,A20,PRODUCT34,201625,5371
63934,A01,PRODUCT2,201544,27837,,,,
63935,A01,PRODUCT6,201544,-24,,,,
63936,A01,PRODUCT58,201544,9448,,,,
63937,A01,PRODUCT63,201544,26882,,,,
63938,A01,PRODUCT15,201544,2628,,,,
63939,A01,PRODUCT4,201544,9519,,,,
63940,A01,PRODUCT16,201544,1283,,,,
63941,A01,PRODUCT59,201544,623132,,,,
63942,A01,PRODUCT34,201544,90011,,,,
63943,A01,PRODUCT7,201544,1712,,,,
63944,A01,PRODUCT75,201544,32390,,,,
63945,A01,PRODUCT8,201544,208,,,,
63946,A01,PRODUCT19,201544,3787,,,,
63947,A01,PRODUCT20,201544,31,,,,
63948,A01,PRODUCT47,201544,4447,,,,
63949,A01,PRODUCT60,201544,0,,,,
63950,A01,PRODUCT56,201544,3080,,,,
63951,A01,PRODUCT57,201544,5134,,,,
63952,A01,PRODUCT12,201544,133493,,,,
63953,A01,PRODUCT1,201544,5086,,,,
63954,A01,PRODUCT33,201544,4092,,,,
63955,A01,PRODUCT14,201544,9463,,,,
63956,A01,PRODUCT62,201544,7975,,,,
64145,,,,,A20,PRODUCT58,201523,70
64146,,,,,A20,PRODUCT59,201523,86793
64147,,,,,A20,PRODUCT34,201523,4246
64506,,,,,A20,PRODUCT59,201623,116148
64507,,,,,A20,PRODUCT34,201623,2796
64574,A01,PRODUCT19,201622,3007,,,,
64575,A01,PRODUCT20,201622,50,,,,
64576,A01,PRODUCT47,201622,21235,,,,
64577,A01,PRODUCT60,201622,-1,,,,
64578,A01,PRODUCT56,201622,8674,,,,
64579,A01,PRODUCT57,201622,6240,,,,
64580,A01,PRODUCT12,201622,214929,,,,
64581,A01,PRODUCT1,201622,1831,,,,
64582,A01,PRODUCT33,201622,17503,,,,
64583,A01,PRODUCT14,201622,30657,,,,
64584,A01,PRODUCT62,201622,20660,,,,
64655,,,,,A20,PRODUCT58,201621,222
64656,,,,,A20,PRODUCT59,201621,107696
64657,,,,,A20,PRODUCT34,201621,2830
64944,,,,,A20,PRODUCT58,201552,191
64945,,,,,A20,PRODUCT59,201552,218184
64946,,,,,A20,PRODUCT34,201552,19583
65081,A01,PRODUCT2,201535,48258,,,,
65082,A01,PRODUCT6,201535,245,,,,
65083,A01,PRODUCT58,201535,9850,,,,
65084,A01,PRODUCT63,201535,34070,,,,
65085,A01,PRODUCT15,201535,3156,,,,
65086,A01,PRODUCT4,201535,16740,,,,
65087,A01,PRODUCT16,201535,1390,,,,
65088,A01,PRODUCT59,201535,833345,,,,
65089,A01,PRODUCT34,201535,74393,,,,
65090,A01,PRODUCT7,201535,3064,,,,
65091,A01,PRODUCT75,201535,33672,,,,
65167,,,,,A20,PRODUCT58,201537,30
65168,,,,,A20,PRODUCT59,201537,104118
65169,,,,,A20,PRODUCT34,201537,3607
65855,,,,,A20,PRODUCT58,201604,83
65856,,,,,A20,PRODUCT59,201604,95177
65857,,,,,A20,PRODUCT34,201604,5522
66671,A01,PRODUCT2,201624,47626,,,,
66672,A01,PRODUCT6,201624,2433,,,,
66673,A01,PRODUCT58,201624,78881,,,,
66674,A01,PRODUCT63,201624,40948,,,,
66675,A01,PRODUCT15,201624,4837,,,,
66676,A01,PRODUCT4,201624,28057,,,,
66677,A01,PRODUCT16,201624,1670,,,,
66678,A01,PRODUCT59,201624,772706,,,,
66679,A01,PRODUCT34,201624,115518,,,,
66680,A01,PRODUCT7,201624,3785,,,,
66681,A01,PRODUCT75,201624,26698,,,,
66682,A01,PRODUCT8,201624,108,,,,
66683,A01,PRODUCT19,201624,3924,,,,
66684,A01,PRODUCT20,201624,81,,,,
66685,A01,PRODUCT47,201624,7533,,,,
66686,A01,PRODUCT60,201624,-1,,,,
66687,A01,PRODUCT56,201624,5944,,,,
66688,A01,PRODUCT57,201624,5094,,,,
66689,A01,PRODUCT12,201624,171592,,,,
66690,A01,PRODUCT1,201624,1905,,,,
66691,A01,PRODUCT33,201624,9188,,,,
66692,A01,PRODUCT14,201624,15877,,,,
66693,A01,PRODUCT62,201624,10284,,,,
66969,,,,,A20,PRODUCT58,201541,26
66970,,,,,A20,PRODUCT59,201541,109958
66971,,,,,A20,PRODUCT34,201541,3404
67347,,,,,A20,PRODUCT58,201617,292
67348,,,,,A20,PRODUCT59,201617,110087
67349,,,,,A20,PRODUCT34,201617,2955
67551,,,,,A20,PRODUCT58,201624,287
67552,,,,,A20,PRODUCT59,201624,129129
68256,A01,PRODUCT2,201521,27466,,,,
68257,A01,PRODUCT6,201521,532,,,,
68258,A01,PRODUCT58,201521,14517,,,,
68259,A01,PRODUCT63,201521,38341,,,,
68260,A01,PRODUCT15,201521,3910,,,,
68261,A01,PRODUCT4,201521,18211,,,,
68262,A01,PRODUCT16,201521,1441,,,,
68263,A01,PRODUCT59,201521,620290,,,,
68264,A01,PRODUCT34,201521,91087,,,,
68265,A01,PRODUCT7,201521,1132,,,,
68266,A01,PRODUCT75,201521,26415,,,,
68999,A01,PRODUCT4,201604,20663,,,,
69000,A01,PRODUCT16,201604,996,,,,
69001,A01,PRODUCT8,201521,162,,,,
69002,A01,PRODUCT19,201521,3603,,,,
69003,A01,PRODUCT20,201521,57,,,,
69004,A01,PRODUCT47,201521,11406,,,,
69005,A01,PRODUCT60,201521,0,,,,
69006,A01,PRODUCT56,201521,5545,,,,
69007,A01,PRODUCT57,201521,6898,,,,
69008,A01,PRODUCT12,201521,132909,,,,
69009,A01,PRODUCT1,201521,4285,,,,
69010,A01,PRODUCT33,201521,15700,,,,
69011,A01,PRODUCT14,201521,23553,,,,
69012,A01,PRODUCT62,201521,14792,,,,
69494,A01,PRODUCT2,201618,45626,,,,
69495,A01,PRODUCT6,201618,162,,,,
69496,A01,PRODUCT58,201618,29486,,,,
69497,A01,PRODUCT63,201618,38914,,,,
69498,A01,PRODUCT15,201618,4468,,,,
69499,A01,PRODUCT4,201618,15506,,,,
69500,A01,PRODUCT16,201618,1511,,,,
69501,A01,PRODUCT59,201618,712672,,,,
69502,A01,PRODUCT34,201618,104409,,,,
69503,A01,PRODUCT7,201618,1668,,,,
69504,A01,PRODUCT75,201618,17066,,,,
69505,A01,PRODUCT8,201618,62,,,,
69506,A01,PRODUCT19,201618,2245,,,,
69507,A01,PRODUCT20,201618,87,,,,
69508,A01,PRODUCT47,201618,6759,,,,
69509,A01,PRODUCT60,201618,0,,,,
69510,A01,PRODUCT56,201618,5243,,,,
69511,A01,PRODUCT57,201618,5572,,,,
69512,A01,PRODUCT12,201618,162560,,,,
69513,A01,PRODUCT1,201618,1870,,,,
69514,A01,PRODUCT33,201618,6208,,,,
69515,A01,PRODUCT14,201618,10942,,,,
69516,A01,PRODUCT62,201618,7409,,,,
69602,A01,PRODUCT2,201548,41424,,,,
69603,A01,PRODUCT6,201548,-75,,,,
69604,A01,PRODUCT58,201548,42637,,,,
69605,A01,PRODUCT63,201548,266500,,,,
69606,A01,PRODUCT15,201548,6096,,,,
69607,A01,PRODUCT4,201548,262634,,,,
69608,A01,PRODUCT16,201548,6160,,,,
69609,A01,PRODUCT59,201548,1103665,,,,
69610,A01,PRODUCT34,201548,210231,,,,
69611,A01,PRODUCT7,201548,1315,,,,
69612,A01,PRODUCT75,201548,64990,,,,
69613,A01,PRODUCT8,201548,102,,,,
69614,A01,PRODUCT19,201548,2748,,,,
69615,A01,PRODUCT20,201548,71,,,,
69616,A01,PRODUCT47,201548,46264,,,,
69617,A01,PRODUCT60,201548,0,,,,
69618,A01,PRODUCT56,201548,10619,,,,
69619,A01,PRODUCT57,201548,6456,,,,
69620,A01,PRODUCT12,201548,1400339,,,,
69621,A01,PRODUCT1,201548,16729,,,,
69622,A01,PRODUCT33,201548,30503,,,,
69623,A01,PRODUCT14,201548,55659,,,,
69624,A01,PRODUCT62,201548,35326,,,,
69687,,,,,A20,PRODUCT58,201550,64
69688,,,,,A20,PRODUCT59,201550,150529
69689,,,,,A20,PRODUCT34,201550,8139
69942,,,,,A20,PRODUCT58,201545,37
69943,,,,,A20,PRODUCT59,201545,108183
69944,,,,,A20,PRODUCT34,201545,3862
70080,A01,PRODUCT2,201619,46029,,,,
70081,A01,PRODUCT6,201619,457,,,,
70082,A01,PRODUCT58,201619,29091,,,,
70083,A01,PRODUCT63,201619,40903,,,,
70084,A01,PRODUCT15,201619,4765,,,,
70085,A01,PRODUCT4,201619,16144,,,,
70086,A01,PRODUCT16,201619,1267,,,,
70087,A01,PRODUCT59,201619,693402,,,,
70088,A01,PRODUCT34,201619,96638,,,,
70089,A01,PRODUCT7,201619,2335,,,,
70090,A01,PRODUCT75,201619,21948,,,,
70091,A01,PRODUCT8,201619,99,,,,
70092,A01,PRODUCT19,201619,4341,,,,
70093,A01,PRODUCT20,201619,85,,,,
